
20251126,0158,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,79,19,56,154,3,S

20251126,0230,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,20,22,8,110,3,S
20251126,0230,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22400,2,38,1,85,3,E
20251126,0230,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22500,2,38,1,119,3,E
20251126,0230,2510,호남지선,2510CZE020,논산IC-양촌Hi,2510VDE01200,2,13,0,366,3,E
20251126,0230,2510,호남지선,2510CZE020,논산IC-양촌Hi,2510VDE01400,2,13,0,431,3,E
20251126,0230,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,56,6,21,433,3,S

20251126,0250,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,18,15,6,157,3,S
20251126,0250,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22400,2,20,3,159,3,E
20251126,0250,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22500,2,20,3,224,3,E
20251126,0250,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15200,7,3,99,960,3,S
20251126,0250,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15300,7,3,99,1320,3,S
20251126,0250,0550,중앙선,0550CZE340,춘천JC-춘천TG,0550VDE24900,2,20,2,134,3,E
20251126,0250,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,22,14,14,203,3,S


20251126,0356,0251,호남선,0251CZE270,서전주IC-전주IC,0251VDE15100,2,23,12,216,3,E
20251126,0356,0251,호남선,0251CZE270,서전주IC-전주IC,0251VDE15300,2,23,12,294,3,E
20251126,0356,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,10,22,3,108,3,S
20251126,0356,1000,수도권제1순환선,1000CZS170,양주TG-송추IC,1000VDS03647,18,10,3,181,3,S

20251126,0424,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,16,28,5,87,3,S
20251126,0424,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22400,9,32,25,100,3,E
20251126,0424,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22500,9,32,25,140,3,E
20251126,0424,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,58,11,36,252,3,S

20251126,0440,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,16,31,6,79,3,S
20251126,0440,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22400,7,37,4,86,3,E
20251126,0440,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22500,7,37,4,122,3,E
20251126,0440,0552,대구부산선,0552CZS060,삼랑진IC-상동IC,0552VDS00820,2,38,1,85,3,S
20251126,0440,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,42,10,26,292,3,S

20251126,0458,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,24,34,8,72,3,S
20251126,0458,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22400,7,30,5,105,3,E
20251126,0458,0450,중부내륙선,0450CZE230,감곡IC-여주JC,0450VDE22500,7,30,5,147,3,E
20251126,0458,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15200,35,10,91,288,3,S
20251126,0458,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15300,35,10,91,396,3,S
20251126,0458,0500,영동선,0500CZS010,월곶JC-서창JC,0500VDS00100,19,34,7,129,3,S
20251126,0458,0500,영동선,0500CZS010,월곶JC-서창JC,0500VDS00200,19,34,7,109,3,S
20251126,0458,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,43,8,22,345,3,S

20251126,0532,0153,평택시흥선,0153CZS030,남안산JC-송산마도IC,0153VDS00250,41,40,3,90,2,S
20251126,0532,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,25,34,13,72,3,S
20251126,0532,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00200,39,14,73,267,3,E
20251126,0532,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00300,39,14,73,331,3,E
20251126,0532,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00400,39,14,73,216,3,E
20251126,0532,1000,수도권제1순환선,1000CZE350,조남JC-산본IC,1000VDE06261,26,25,8,78,3,E
20251126,0532,2510,호남지선,2510CZE070,북대전IC-회덕JC,2510VDE05200,17,31,2,72,3,E
20251126,0532,2510,호남지선,2510CZE070,북대전IC-회덕JC,2510VDE05250,17,31,2,62,3,E
20251126,0532,2510,호남지선,2510CZS060,북대전IC-유성JC,2510VDS05100,7,37,2,91,3,S
20251126,0532,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,26,11,14,249,3,S

20251126,0550,0010,경부선,0010CZE290,대전IC-회덕JC,0010VDE21100,11,37,16,97,3,E
20251126,0550,0010,경부선,0010CZE350,청주IC-옥산IC,0010VDE24000,7,40,2,103,2,E
20251126,0550,0153,평택시흥선,0153CZS030,남안산JC-송산마도IC,0153VDS00250,42,38,4,95,3,S
20251126,0550,0153,평택시흥선,0153CZS030,남안산JC-송산마도IC,0153VDS00270,42,36,39,134,3,S
20251126,0550,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,21,25,11,96,3,S
20251126,0550,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15200,33,17,96,169,3,S
20251126,0550,0450,중부내륙선,0450CZS170,문경새재IC-점촌함창IC,0450VDS15300,33,17,96,232,3,S
20251126,0550,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00100,75,36,33,123,3,E
20251126,0550,1000,수도권제1순환선,1000CZS280,송내IC-중동IC,1000VDS04800,57,38,22,186,3,S
20251126,0550,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00060,31,19,31,169,3,E
20251126,0550,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00070,36,22,28,129,3,E
20251126,0550,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,38,6,26,427,3,S

20251126,0624,0010,경부선,0010CZE350,청주IC-옥산IC,0010VDE24000,3,40,1,103,2,E
20251126,0624,0150,서해안선,0150CZS320,안산JC-팔곡JC,0150VDS28490,52,33,21,68,3,S
20251126,0624,0153,평택시흥선,0153CZS030,남안산JC-송산마도IC,0153VDS00280,39,24,42,141,3,S
20251126,0624,0153,평택시흥선,0153CZS035,남안산IC-남안산JC,0153VDS00290,39,31,37,98,3,S
20251126,0624,0153,평택시흥선,0153CZS035,남안산IC-남안산JC,0153VDS00300,39,31,37,107,3,S
20251126,0624,0153,평택시흥선,0153CZS035,남안산IC-남안산JC,0153VDS00310,34,31,24,174,3,S
20251126,0624,0153,평택시흥선,0153CZS040,군자JC-남안산IC,0153VDS00320,36,25,6,148,3,S
20251126,0624,0351,통영대전선,0351CZS100,함양JC-생초IC,0351VDS09000,5,29,2,331,3,S
20251126,0624,0351,통영대전선,0351CZS100,함양JC-생초IC,0351VDS09200,5,29,2,300,3,S
20251126,0624,0351,통영대전선,0351CZS100,함양JC-생초IC,0351VDS09400,5,29,2,390,3,S
20251126,0624,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,29,40,12,61,2,S
20251126,0624,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00100,54,25,34,172,3,E
20251126,0624,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00200,63,32,42,114,3,E
20251126,0624,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00300,63,32,42,141,3,E
20251126,0624,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00400,63,32,42,92,3,E
20251126,0624,0550,중앙선,0550CZE030,초정IC-대동IC,0550VDE00200,29,16,11,127,3,E
20251126,0624,1000,수도권제1순환선,1000CZE280,중동IC-송내IC,1000VDE04800,50,17,41,422,3,E
20251126,0624,1000,수도권제1순환선,1000CZE350,조남JC-산본IC,1000VDE06300,92,30,32,64,3,E
20251126,0624,1000,수도권제1순환선,1000CZE350,조남JC-산본IC,1000VDE06361,92,30,32,117,3,E
20251126,0624,1000,수도권제1순환선,1000CZE350,조남JC-산본IC,1000VDE06362,92,30,32,88,3,E
20251126,0624,1000,수도권제1순환선,1000CZS280,송내IC-중동IC,1000VDS04800,44,19,41,381,3,S
20251126,0624,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00030,38,24,26,146,3,E
20251126,0624,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00040,34,18,36,192,3,E
20251126,0624,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00050,37,22,12,148,3,E
20251126,0624,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00060,34,27,20,117,3,E
20251126,0624,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00070,35,27,25,107,3,E
20251126,0624,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,34,8,22,336,3,S

20251126,0642,0010,경부선,0010CZE350,청주IC-옥산IC,0010VDE24000,7,40,2,102,2,E
20251126,0642,0150,서해안선,0150CZE380,일직JC-금천IC,0150VDE29410,49,31,24,73,3,E
20251126,0642,0150,서해안선,0150CZS320,안산JC-팔곡JC,0150VDS28490,49,34,18,67,3,S
20251126,0642,0153,평택시흥선,0153CZS030,남안산JC-송산마도IC,0153VDS00270,37,37,31,127,3,S
20251126,0642,0153,평택시흥선,0153CZS030,남안산JC-송산마도IC,0153VDS00280,31,25,34,136,3,S
20251126,0642,0153,평택시흥선,0153CZS035,남안산IC-남안산JC,0153VDS00290,26,17,49,176,3,S
20251126,0642,0153,평택시흥선,0153CZS035,남안산IC-남안산JC,0153VDS00300,26,17,49,192,3,S
20251126,0642,0153,평택시흥선,0153CZS035,남안산IC-남안산JC,0153VDS00310,31,19,39,276,3,S
20251126,0642,0153,평택시흥선,0153CZS040,군자JC-남안산IC,0153VDS00320,30,14,10,259,3,S
20251126,0642,0170,평택화성선,0170CZS050,서오산JC-향남IC,0170VDS00018,54,33,31,102,3,S
20251126,0642,0170,평택화성선,0170CZS080,봉담IC-봉담TG,0170VDS00026,71,39,21,90,3,S
20251126,0642,0170,평택화성선,0170CZS130,남군포IC-동안산IC,0170VDS00150,43,36,22,66,3,S
20251126,0642,0352,중부선,0352CZS330,대소IC-대소JC,0352VDS04800,23,35,12,69,3,S
20251126,0642,0500,영동선,0500CZE010,서창JC-월곶JC,0500VDE00100,55,40,25,111,2,E
20251126,0642,0550,중앙선,0550CZE030,초정IC-대동IC,0550VDE00200,30,15,11,137,3,E
20251126,0642,1000,수도권제1순환선,1000CZE280,중동IC-송내IC,1000VDE04800,57,14,49,493,3,E
20251126,0642,1000,수도권제1순환선,1000CZE390,청계TG-판교JC,1000VDE07100,85,38,10,120,3,E
20251126,0642,1000,수도권제1순환선,1000CZE390,청계TG-판교JC,1000VDE07200,85,38,10,120,3,E
20251126,0642,1000,수도권제1순환선,1000CZS100,남양주IC-구리TG,1000VDS03000,83,32,35,213,3,S
20251126,0642,1000,수도권제1순환선,1000CZS110,구리IC-남양주IC,1000VDS03200,98,33,26,85,3,S
20251126,0642,1000,수도권제1순환선,1000CZS110,구리IC-남양주IC,1000VDS03300,98,33,26,67,3,S
20251126,0642,1000,수도권제1순환선,1000CZS280,송내IC-중동IC,1000VDS04800,71,32,38,224,3,S
20251126,0642,1100,제2경인선,1100CZE030,문학IC-남동IC,1100VDE00600,63,39,19,72,3,E
20251126,0642,1100,제2경인선,1100CZE030,문학IC-남동IC,1100VDE00700,63,39,19,63,3,E
20251126,0642,1100,제2경인선,1100CZE090,광명IC-일직JC,1100VDE01700,76,34,33,49,3,E
20251126,0642,1100,제2경인선,1100CZE090,광명IC-일직JC,1100VDE01800,76,34,33,108,3,E
20251126,0642,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00020,34,11,20,270,3,E
20251126,0642,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00030,36,19,30,180,3,E
20251126,0642,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00040,39,22,28,153,3,E
20251126,0642,1201,신월여의지하도로,1201CZE010,신월IC-여의도JC,1201VDE00050,41,25,11,131,3,E
20251126,0642,2510,호남지선,2510CZE060,유성JC-북대전IC,2510VDE04800,30,33,9,106,3,E
20251126,0642,4000,봉담동탄선,4000CZE020,북오산IC-동탄JC,4000VDE00007,38,31,21,113,3,E
20251126,0642,4000,봉담동탄선,4000CZS010,북오산IC-서오산JC,4000VDS00004,39,13,24,215,3,S
